ID,Title,Content,Excerpt,Date,"Post Type",Permalink,"Image URL","Image Title","Image Caption","Image Description","Image Alt Text","Image Featured","Attachment URL",_wp_page_template,country_region,health_authority,date,product_type,domain,url,Status,"Author ID","Author Username","Author Email","Author First Name","Author Last Name",Slug,Format,Template,Parent,"Parent Slug",Order,"Comment Status","Ping Status","Post Modified Date"
2920,"MHRA to streamline clinical trial approvals in biggest overhaul of trial regulation in 20 years",,,"2024-06-27 16:11:58",regulatory,https://clinch.loc/regulatory/mhra-to-streamline-clinical-trial-approvals-in-biggest-overhaul-of-trial-regulation-in-20-years/,,,,,,,,default,UK,"Medicines and Healthcare products Regulatory Agency",20230321,Drug,Clinical,https://www.gov.uk/government/news/mhra-to-streamline-clinical-trial-approvals-in-biggest-overhaul-of-trial-regulation-in-20-years#%5D,publish,1,sagefrog,jillf@sagefrog.com,,,mhra-to-streamline-clinical-trial-approvals-in-biggest-overhaul-of-trial-regulation-in-20-years,,default,0,0,0,open,open,"2024-06-27 16:11:58"
2921,"GMP Clearance: Additional countries added to MRA pathway",,,"2024-06-27 16:11:58",regulatory,https://clinch.loc/regulatory/gmp-clearance-additional-countries-added-to-mra-pathway/,,,,,,,,default,Australia,"Therapeutic Goods Administration",20230320,Drug,Regulatory,https://www.tga.gov.au/news/notices/gmp-clearance-additional-countries-added-mra-pathway,publish,1,sagefrog,jillf@sagefrog.com,,,gmp-clearance-additional-countries-added-to-mra-pathway,,default,0,0,0,open,open,"2024-06-27 16:11:58"
2922,"Request for an update of the guidelines on the benefit-risk assessment of the presence of phthalates in certain medical devices covering phthalates, which are carcinogenic, mutagenic, toxic to reproduction (CMR) or have endocrine-disrupting (ED) properties",,,"2024-06-27 16:11:58",regulatory,https://clinch.loc/regulatory/request-for-an-update-of-the-guidelines-on-the-benefit-risk-assessment-of-the-presence-of-phthalates-in-certain-medical-devices-covering-phthalates-which-are-carcinogenic-mutagenic-toxic-to-reprodu/,,,,,,,,default,UK,"Medicines and Healthcare products Regulatory Agency",20230320,"Medical Device",Safety,https://health.ec.europa.eu/system/files/2023-03/scheer_q_027.pdf,publish,1,sagefrog,jillf@sagefrog.com,,,request-for-an-update-of-the-guidelines-on-the-benefit-risk-assessment-of-the-presence-of-phthalates-in-certain-medical-devices-covering-phthalates-which-are-carcinogenic-mutagenic-toxic-to-reprodu,,default,0,0,0,open,open,"2024-06-27 16:11:58"
2923,"Topiramate: Neurodevelopmental disorders in children exposed to topiramate during pregnancy",,,"2024-06-27 16:11:58",regulatory,https://clinch.loc/regulatory/topiramate-neurodevelopmental-disorders-in-children-exposed-to-topiramate-during-pregnancy/,,,,,,,,default,Malaysia,"National Pharmaceutical Regulatory Agency",20230317,Drug,Regulatory,https://npra.gov.my/index.php/en/component/content/article/449-english/safety-alerts-main/safety-alerts-2023/1527474-topiramate-neurodevelopmental-disorders-in-children-exposed-to-topiramate-during-pregnancy.html?Itemid=1391,publish,1,sagefrog,jillf@sagefrog.com,,,topiramate-neurodevelopmental-disorders-in-children-exposed-to-topiramate-during-pregnancy,,default,0,0,0,open,open,"2024-06-27 16:11:58"
2924,"ANMAT signed a Memorandum of Understanding with the United States Pharmacopoeia",,,"2024-06-27 16:11:58",regulatory,https://clinch.loc/regulatory/anmat-signed-a-memorandum-of-understanding-with-the-united-states-pharmacopoeia/,,,,,,,,default,Argentina,ANMAT,20230316,Drug,Regulatory,https://www.argentina.gob.ar/noticias/anmat-firmo-un-memorandum-de-entendimiento-con-la-farmacopea-de-estados-unidos,publish,1,sagefrog,jillf@sagefrog.com,,,anmat-signed-a-memorandum-of-understanding-with-the-united-states-pharmacopoeia,,default,0,0,0,open,open,"2024-06-27 16:11:58"
2925,"Pharmacogenomic Data Submissions (draft guidance)",,,"2024-06-27 16:11:58",regulatory,https://clinch.loc/regulatory/pharmacogenomic-data-submissions-draft-guidance/,,,,,,,,default,USA,"Food and Drug Administration",20230316,Drug,Regulatory,https://www.fda.gov/media/166258/download,publish,1,sagefrog,jillf@sagefrog.com,,,pharmacogenomic-data-submissions-draft-guidance,,default,0,0,0,open,open,"2024-06-27 16:11:58"
2926,"ICH Q9(R1): Quality Risk Management",,,"2024-06-27 16:11:58",regulatory,https://clinch.loc/regulatory/ich-q9r1-quality-risk-management/,,,,,,,,default,International,"International Council for Harmonisation Of Technical Requirements For Pharmaceuticals For Human Use",20230314,Drug,Quality,https://database.ich.org/sites/default/files/ICH%20Q9R1_Step_4_Presentation_2023_0314_final.pdf,publish,1,sagefrog,jillf@sagefrog.com,,,ich-q9r1-quality-risk-management,,default,0,0,0,open,open,"2024-06-27 16:11:58"
2927,"Declaration of Worldwide Registration Status for Generic Medicines in QUEST System",,,"2024-06-27 16:11:58",regulatory,https://clinch.loc/regulatory/declaration-of-worldwide-registration-status-for-generic-medicines-in-quest-system/,,,,,,,,default,Malaysia,"National Pharmaceutical Regulatory Agency",20230313,Drug,Regulatory,https://www.npra.gov.my/index.php/en/component/content/article/436-english/announcement-main/announcement-2023/1527472-declaration-of-worldwide-registration-status-for-generic-medicines-in-quest-system.html?Itemid=1391,publish,1,sagefrog,jillf@sagefrog.com,,,declaration-of-worldwide-registration-status-for-generic-medicines-in-quest-system,,default,0,0,0,open,open,"2024-06-27 16:11:58"
2928,"Evaluation of Gastric pH Dependent Drug Interactions with Acid-Reducing Agents: Study Design, Data Analysis, and Clinical Implications",,,"2024-06-27 16:11:58",regulatory,https://clinch.loc/regulatory/evaluation-of-gastric-ph-dependent-drug-interactions-with-acid-reducing-agents-study-design-data-analysis-and-clinical-implications/,,,,,,,,default,USA,"Food and Drug Administration",20230310,Drug,Clinical,https://www.fda.gov/regulatory-information/search-fda-guidance-documents/evaluation-gastric-ph-dependent-drug-interactions-acid-reducing-agents-study-design-data-analysis,publish,1,sagefrog,jillf@sagefrog.com,,,evaluation-of-gastric-ph-dependent-drug-interactions-with-acid-reducing-agents-study-design-data-analysis-and-clinical-implications,,default,0,0,0,open,open,"2024-06-27 16:11:58"
2929,"Guideline on computerized systems and electronic data in clinical trials",,,"2024-06-27 16:11:58",regulatory,https://clinch.loc/regulatory/guideline-on-computerized-systems-and-electronic-data-in-clinical-trials/,,,,,,,,default,Europe,"European Medicines Agency",20230309,Drug,Regulatory,https://www.ema.europa.eu/en/documents/regulatory-procedural-guideline/guideline-computerised-systems-electronic-data-clinical-trials_en.pdf,publish,1,sagefrog,jillf@sagefrog.com,,,guideline-on-computerized-systems-and-electronic-data-in-clinical-trials,,default,0,0,0,open,open,"2024-06-27 16:11:58"
2930,"Amendment of Regulation (EU) 2017/745 of the European Parliament and of the Council as regards the frequency of complete re-assessments of notified bodies (MDR)",,,"2024-06-27 16:11:58",regulatory,https://clinch.loc/regulatory/amendment-of-regulation-eu-2017-745-of-the-european-parliament-and-of-the-council-as-regards-the-frequency-of-complete-re-assessments-of-notified-bodies-mdr/,,,,,,,,default,Europe,"European Medicines Agency",20230308,"Medical Device",Regulatory,https://eur-lex.europa.eu/legal-content/EN/TXT/?uri=uriserv%3AOJ.L_.2023.070.01.0001.01.ENG&toc=OJ%3AL%3A2023%3A070%3ATOC,publish,1,sagefrog,jillf@sagefrog.com,,,amendment-of-regulation-eu-2017-745-of-the-european-parliament-and-of-the-council-as-regards-the-frequency-of-complete-re-assessments-of-notified-bodies-mdr,,default,0,0,0,open,open,"2024-06-27 16:11:58"
2931,"Amendment of Regulation (EU) 2017/746 of the European Parliament and of the Council as regards the frequency of complete re-assessments of notified bodies (IVDR)",,,"2024-06-27 16:11:58",regulatory,https://clinch.loc/regulatory/amendment-of-regulation-eu-2017-746-of-the-european-parliament-and-of-the-council-as-regards-the-frequency-of-complete-re-assessments-of-notified-bodies-ivdr/,,,,,,,,default,Europe,"European Medicines Agency",20230308,"Medical Device",Regulatory,https://eur-lex.europa.eu/legal-content/EN/TXT/?uri=uriserv%3AOJ.L_.2023.070.01.0003.01.ENG&toc=OJ%3AL%3A2023%3A070%3ATOC,publish,1,sagefrog,jillf@sagefrog.com,,,amendment-of-regulation-eu-2017-746-of-the-european-parliament-and-of-the-council-as-regards-the-frequency-of-complete-re-assessments-of-notified-bodies-ivdr,,default,0,0,0,open,open,"2024-06-27 16:11:58"
2932,"Classification of rehabilitation, physiotherapy, and speech therapy device",,,"2024-06-27 16:11:58",regulatory,https://clinch.loc/regulatory/classification-of-rehabilitation-physiotherapy-and-speech-therapy-device/,,,,,,,,default,Malaysia,"Medical Device Authority",20230308,"Medical Device",Regulatory,https://portal.mda.gov.my/doclink/classification-of-rehabilitation-physiotherapy-and-speech-therapy-devices-second-edition-pdf/eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJzdWIiOiJjbGFzc2lmaWNhdGlvbi1vZi1yZWhhYmlsaXRhdGlvbi1waHlzaW90aGVyYXB5LWFuZC1zcGVlY2gtdGhlcmFweS1kZXZpY2VzLXNlY29uZC1lZGl0aW9uLXBkZiIsImlhdCI6MTY3ODMyOTExMiwiZXhwIjoxNjc4NDE1NTEyfQ.drD7nzpn6a12rRFLpsCqxFyhYNbScPA_x0vxgePpejo,publish,1,sagefrog,jillf@sagefrog.com,,,classification-of-rehabilitation-physiotherapy-and-speech-therapy-device,,default,0,0,0,open,open,"2024-06-27 16:11:58"
2933,"Council takes action to mitigate risk of medical devices shortage y extending the MDR deadlines",,,"2024-06-27 16:11:58",regulatory,https://clinch.loc/regulatory/council-takes-action-to-mitigate-risk-of-medical-devices-shortage-y-extending-the-mdr-deadlines/,,,,,,,,default,Europe,"European Medicines Agency",20230307,"Medical Device",Regulatory,https://www.consilium.europa.eu/en/press/press-releases/2023/03/07/council-takes-action-to-mitigate-risk-of-medical-devices-shortage/,publish,1,sagefrog,jillf@sagefrog.com,,,council-takes-action-to-mitigate-risk-of-medical-devices-shortage-y-extending-the-mdr-deadlines,,default,0,0,0,open,open,"2024-06-27 16:11:58"
2934,"Questions and Answers about the raw data proof-of-concept pilot for industry",,,"2024-06-27 16:11:58",regulatory,https://clinch.loc/regulatory/questions-and-answers-about-the-raw-data-proof-of-concept-pilot-for-industry/,,,,,,,,default,Europe,"European Medicines Agency",20230307,Drug,Clinical,https://www.ema.europa.eu/en/documents/other/questions-answers-about-raw-data-proof-concept-pilot-industry_en.pdf,publish,1,sagefrog,jillf@sagefrog.com,,,questions-and-answers-about-the-raw-data-proof-of-concept-pilot-for-industry,,default,0,0,0,open,open,"2024-06-27 16:11:58"
2935,"Update to the Life Sciences Council Joint Statement on Medical Devices Regulatory Reform",,,"2024-06-27 16:11:58",regulatory,https://clinch.loc/regulatory/update-to-the-life-sciences-council-joint-statement-on-medical-devices-regulatory-reform/,,,,,,,,default,UK,"Medicines and Healthcare products Regulatory Agency",20230307,"Medical Device",Regulatory,https://www.gov.uk/government/news/advisory-group-reform-proposals,publish,1,sagefrog,jillf@sagefrog.com,,,update-to-the-life-sciences-council-joint-statement-on-medical-devices-regulatory-reform,,default,0,0,0,open,open,"2024-06-27 16:11:58"
2936,"Nitrosamine Impurities: Latest USP Tool Further Aids Understanding and Control",,,"2024-06-27 16:11:58",regulatory,https://clinch.loc/regulatory/nitrosamine-impurities-latest-usp-tool-further-aids-understanding-and-control/,,,,,,,,default,USA,"Food and Drug Administration",20230307,Drug,Regulatory,https://qualitymatters.usp.org/nitrosamine-impurities-latest-usp-tool-further-aids-understanding-and-control,publish,1,sagefrog,jillf@sagefrog.com,,,nitrosamine-impurities-latest-usp-tool-further-aids-understanding-and-control,,default,0,0,0,open,open,"2024-06-27 16:11:58"
2937,"Guidelines on Regulatory Reliance on the Conduct of Clinical Trials",,,"2024-06-27 16:11:58",regulatory,https://clinch.loc/regulatory/guidelines-on-regulatory-reliance-on-the-conduct-of-clinical-trials/,,,,,,,,default,"The Philippines","Philippines FDA",20230306,Drug,Clinical,https://www.fda.gov.ph/fda-circular-no-2023-004-guidelines-on-regulatory-reliance-on-the-conduct-of-clinical-trials/,publish,1,sagefrog,jillf@sagefrog.com,,,guidelines-on-regulatory-reliance-on-the-conduct-of-clinical-trials,,default,0,0,0,open,open,"2024-06-27 16:11:58"
2938,"FDA Launches New Directory of Ingredients Used in Products Marketed as Dietary Supplements",,,"2024-06-27 16:11:58",regulatory,https://clinch.loc/regulatory/fda-launches-new-directory-of-ingredients-used-in-products-marketed-as-dietary-supplements/,,,,,,,,default,USA,"Food and Drug Administration",20230306,"Food & Food Supplement",Safety,https://www.fda.gov/food/cfsan-constituent-updates/fda-launches-new-directory-ingredients-used-products-marketed-dietary-supplements,publish,1,sagefrog,jillf@sagefrog.com,,,fda-launches-new-directory-of-ingredients-used-in-products-marketed-as-dietary-supplements,,default,0,0,0,open,open,"2024-06-27 16:11:58"
2939,"Soft (Hydrophilic) Daily Wear Contact Lenses – Performance Criteria for Safety and Performance Based Pathway",,,"2024-06-27 16:11:58",regulatory,https://clinch.loc/regulatory/soft-hydrophilic-daily-wear-contact-lenses-performance-criteria-for-safety-and-performance-based-pathway/,,,,,,,,default,USA,"Food and Drug Administration",20230304,"Medical Device",Regulatory,https://www.fda.gov/media/135629/download,publish,1,sagefrog,jillf@sagefrog.com,,,soft-hydrophilic-daily-wear-contact-lenses-performance-criteria-for-safety-and-performance-based-pathway,,default,0,0,0,open,open,"2024-06-27 16:11:58"
2940,"European Pharmacopoeia Commission creates new Excipients Strategy Working Party",,,"2024-06-27 16:11:58",regulatory,https://clinch.loc/regulatory/european-pharmacopoeia-commission-creates-new-excipients-strategy-working-party/,,,,,,,,default,Europe,"European Medicines Agency",20230303,Drug,Regulatory,https://www.edqm.eu/en/-/european-pharmacopoeia-commission-creates-new-excipients-strategy-working-party,publish,1,sagefrog,jillf@sagefrog.com,,,european-pharmacopoeia-commission-creates-new-excipients-strategy-working-party,,default,0,0,0,open,open,"2024-06-27 16:11:58"
2941,"Potency Assay Considerations for Monoclonal Antibodies and Other Therapeutic Proteins Targeting Viral Pathogens; Draft Guidance for Industry",,,"2024-06-27 16:11:58",regulatory,https://clinch.loc/regulatory/potency-assay-considerations-for-monoclonal-antibodies-and-other-therapeutic-proteins-targeting-viral-pathogens-draft-guidance-for-industry/,,,,,,,,default,USA,"Food and Drug Administration",20230302,Drug,Regulatory,https://www.federalregister.gov/documents/2023/03/02/2023-04267/potency-assay-considerations-for-monoclonal-antibodies-and-other-therapeutic-proteins-targeting,publish,1,sagefrog,jillf@sagefrog.com,,,potency-assay-considerations-for-monoclonal-antibodies-and-other-therapeutic-proteins-targeting-viral-pathogens-draft-guidance-for-industry,,default,0,0,0,open,open,"2024-06-27 16:11:58"
2942,"Expert decision and opinion in the context of the Clinical Evaluation Consultation Procedure (CECP)",,,"2024-06-27 16:11:58",regulatory,https://clinch.loc/regulatory/expert-decision-and-opinion-in-the-context-of-the-clinical-evaluation-consultation-procedure-cecp/,,,,,,,,default,Europe,"European Medicines Agency",20230301,"Medical Device",Clinical,https://health.ec.europa.eu/system/files/2023-03/cecp-2022-000225_opinion_en.pdf,publish,1,sagefrog,jillf@sagefrog.com,,,expert-decision-and-opinion-in-the-context-of-the-clinical-evaluation-consultation-procedure-cecp,,default,0,0,0,open,open,"2024-06-27 16:11:58"
2943,"WHO Good Manufacturing Practices for excipients used in pharmaceutical products",,,"2024-06-27 16:11:58",regulatory,https://clinch.loc/regulatory/who-good-manufacturing-practices-for-excipients-used-in-pharmaceutical-products/,,,,,,,,default,International,"World Health Organization",20230301,Drug,Regulatory,https://cdn.who.int/media/docs/default-source/health-products-policy-and-standards/qas23_921_gmp_for_excipients_pharmaceutical_products_public-consultation.pdf?sfvrsn=c9ef88da_3,publish,1,sagefrog,jillf@sagefrog.com,,,who-good-manufacturing-practices-for-excipients-used-in-pharmaceutical-products,,default,0,0,0,open,open,"2024-06-27 16:11:58"
